,File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
489735,oa_package/bb/9f/PMC3398253.tar.gz,Oecologia. 2012 Aug 28; 169(4):895-904,PMC3398253,2013-03-28 10:30:28,22286084.0,NO-CC CODE
489830,oa_package/0a/7a/PMC3398389.tar.gz,Neuroimage. 2012 Aug 15; 62(2):713-719,PMC3398389,2015-09-01 11:29:32,22036996.0,CC BY
489834,oa_package/98/36/PMC3398395.tar.gz,Neuroimage. 2012 Aug 15; 62(2):816-847,PMC3398395,2016-03-03 09:27:48,22584224.0,CC BY
489838,oa_package/ec/7b/PMC3398401.tar.gz,BMC Syst Biol. 2011 Jul 28; 5:118,PMC3398401,2013-03-28 10:30:29,21794172.0,CC BY
489845,oa_package/c1/b0/PMC3398417.tar.gz,Toxins (Basel). 2012 May 25; 4(6):390-404,PMC3398417,2013-03-28 10:30:29,22822454.0,CC BY
489846,oa_package/9f/cb/PMC3398418.tar.gz,Toxins (Basel). 2012 Jun 4; 4(6):405-429,PMC3398418,2013-01-16 11:16:07,22822455.0,CC BY
489847,oa_package/68/3b/PMC3398419.tar.gz,Toxins (Basel). 2012 Jun 11; 4(6):430-454,PMC3398419,2013-01-16 11:16:07,22822456.0,CC BY
489848,oa_package/17/b1/PMC3398420.tar.gz,Toxins (Basel). 2012 Jun 12; 4(6):455-475,PMC3398420,2013-03-28 10:30:29,22822457.0,CC BY
489849,oa_package/e3/40/PMC3398421.tar.gz,Toxins (Basel). 2012 Jun 15; 4(6):476-486,PMC3398421,2015-12-17 17:18:47,22822458.0,CC BY
489857,oa_package/c0/57/PMC3398443.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4061-4069,PMC3398443,2015-03-04 11:34:52,22456678.0,CC BY-NC
489858,oa_package/d4/9a/PMC3398444.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4071-4083,PMC3398444,2014-02-09 21:33:08,22451721.0,CC BY-NC
489859,oa_package/ad/9e/PMC3398445.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4085-4094,PMC3398445,2013-01-16 11:16:07,22474001.0,CC BY-NC
489860,oa_package/bf/65/PMC3398446.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4123-4131,PMC3398446,2013-01-16 11:16:07,22451722.0,CC BY-NC
489861,oa_package/b5/a8/PMC3398447.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4133-4142,PMC3398447,2014-02-09 21:33:10,22451724.0,CC BY-NC
489862,oa_package/dc/09/PMC3398448.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4151-4164,PMC3398448,2014-02-09 21:33:06,22451723.0,CC BY-NC
489863,oa_package/bd/68/PMC3398449.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4191-4212,PMC3398449,2014-03-30 05:14:11,22511801.0,CC BY-NC
489864,oa_package/a2/28/PMC3398450.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4213-4218,PMC3398450,2014-02-08 09:40:46,22473986.0,CC BY-NC
489865,oa_package/76/a6/PMC3398451.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4233-4241,PMC3398451,2015-03-04 11:34:52,22511802.0,CC BY-NC
489866,oa_package/a1/31/PMC3398452.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4219-4232,PMC3398452,2014-03-30 05:13:58,22511803.0,CC BY-NC
489867,oa_package/8e/0e/PMC3398453.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4143-4150,PMC3398453,2013-01-16 11:16:07,22511805.0,CC BY-NC
489868,oa_package/7c/ac/PMC3398454.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4243-4261,PMC3398454,2013-01-16 11:16:07,22577184.0,CC BY-NC
489869,oa_package/81/f0/PMC3398455.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4291-4301,PMC3398455,2013-01-16 11:16:07,22553285.0,CC BY-NC
489870,oa_package/40/f7/PMC3398456.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4315-4320,PMC3398456,2014-02-09 21:33:10,22553289.0,CC BY-NC
489871,oa_package/7f/6e/PMC3398457.tar.gz,J Exp Bot. 2012 Jun 28; 63(11):4303-4313,PMC3398457,2013-01-16 11:16:07,22563119.0,CC BY-NC
489875,oa_package/2f/02/PMC3398479.tar.gz,Anal Cell Pathol (Amst). 2012 Dec 1; 35(3):129-143,PMC3398479,2016-07-25 07:17:20,22133731.0,NO-CC CODE
489903,oa_package/ff/8a/PMC3398548.tar.gz,Biochemistry. 2012 Jul 17; 51(28):5655-5662,PMC3398548,2013-01-16 11:16:07,22720883.0,NO-CC CODE
489927,oa_package/6a/49/PMC3398594.tar.gz,Clin Dev Immunol. 2012 Jul 5; 2012:629356,PMC3398594,2017-05-08 13:21:52,22829852.0,CC BY
489932,oa_package/19/90/PMC3398606.tar.gz,Exp Diabetes Res. 2012 Jul 5; 2012:896362,PMC3398606,2017-05-31 22:33:03,22829805.0,CC BY
489935,oa_package/12/be/PMC3398617.tar.gz,Environ Sci Technol. 2012 Jul 17; 46(14):7503-7511,PMC3398617,2013-01-16 11:16:07,22734594.0,NO-CC CODE
489944,oa_package/85/e8/PMC3398630.tar.gz,Exp Diabetes Res. 2012 Jul 5; 2012:905683,PMC3398630,2017-05-31 22:35:20,22829806.0,CC BY
489960,oa_package/37/99/PMC3398646.tar.gz,Clin Dev Immunol. 2012 Jul 5; 2012:430972,PMC3398646,2017-05-09 12:14:44,22829851.0,CC BY
489980,oa_package/99/fd/PMC3398667.tar.gz,J Biomed Biotechnol. 2012 Jul 5; 2012:251364,PMC3398667,2013-03-28 10:30:40,22829749.0,NO-CC CODE
489987,oa_package/cc/f4/PMC3398687.tar.gz,J Biomed Biotechnol. 2012 Jul 4; 2012:815186,PMC3398687,2014-04-18 19:19:06,22829750.0,NO-CC CODE
490026,oa_package/7d/b1/PMC3398842.tar.gz,J Cardiothorac Surg. 2012 Jul 13; 7:39,PMC3398842,2013-01-16 11:16:07,22533985.0,CC BY
490045,oa_package/e6/5d/PMC3398863.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41054,PMC3398863,2018-03-29 23:50:47,22815910.0,CC BY
490046,oa_package/d9/b3/PMC3398864.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41061,PMC3398864,2018-03-29 23:50:49,22815914.0,CC BY
490047,oa_package/6a/a5/PMC3398865.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41081,PMC3398865,2018-03-29 23:50:51,22815923.0,CC BY
490048,oa_package/21/f6/PMC3398866.tar.gz,PLoS One. 2012 Jul 17; 7(7):e40983,PMC3398866,2018-03-16 13:48:24,22815887.0,CC BY
490049,oa_package/b7/0b/PMC3398867.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41017,PMC3398867,2018-03-29 23:50:52,22815900.0,CC BY
490050,oa_package/fa/41/PMC3398868.tar.gz,PLoS One. 2012 Jul 17; 7(7):e40971,PMC3398868,2018-03-29 23:50:56,22815883.0,CC BY
490051,oa_package/e8/21/PMC3398869.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41048,PMC3398869,2018-03-29 23:50:54,22815908.0,CC BY
490052,oa_package/30/04/PMC3398870.tar.gz,PLoS One. 2012 Jul 17; 7(7):e40940,PMC3398870,2018-03-29 23:50:55,22815874.0,CC BY
490053,oa_package/19/08/PMC3398871.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41078,PMC3398871,2018-03-29 23:50:59,22815922.0,CC BY
490054,oa_package/6f/e6/PMC3398872.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41086,PMC3398872,2018-03-29 23:50:58,22815926.0,CC BY
490056,oa_package/9a/67/PMC3398874.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41059,PMC3398874,2018-03-29 23:51:06,22815912.0,CC0
490057,oa_package/4d/a5/PMC3398875.tar.gz,PLoS One. 2012 Jul 17; 7(7):e40988,PMC3398875,2018-03-29 23:51:03,22815888.0,CC BY
490058,oa_package/ba/ce/PMC3398876.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41055,PMC3398876,2018-03-29 23:51:09,22815911.0,CC BY
490059,oa_package/c4/a7/PMC3398877.tar.gz,PLoS One. 2012 Jul 17; 7(7):e40968,PMC3398877,2018-03-29 23:51:12,22815880.0,CC BY
490060,oa_package/81/f1/PMC3398878.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41041,PMC3398878,2018-03-29 23:51:20,22815904.0,CC BY
490061,oa_package/a1/4f/PMC3398879.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41047,PMC3398879,2018-03-14 13:32:54,22815907.0,CC BY
490062,oa_package/74/c9/PMC3398880.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41095,PMC3398880,2018-03-16 13:50:01,22815929.0,CC BY
490063,oa_package/71/04/PMC3398881.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41009,PMC3398881,2018-03-16 13:49:50,22815896.0,CC BY
490064,oa_package/59/f1/PMC3398882.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41210,PMC3398882,2018-03-16 13:50:07,22815972.0,CC BY
490065,oa_package/1e/d1/PMC3398883.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41005,PMC3398883,2018-03-16 13:50:24,22815893.0,CC BY
490066,oa_package/26/0e/PMC3398884.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41201,PMC3398884,2018-03-29 23:51:23,22815971.0,CC BY
490067,oa_package/b3/30/PMC3398885.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41101,PMC3398885,2018-03-29 23:51:24,22815930.0,CC BY
490068,oa_package/0b/71/PMC3398886.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41088,PMC3398886,2018-03-29 23:51:24,22815927.0,CC BY
490069,oa_package/74/ed/PMC3398887.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41010,PMC3398887,2018-03-29 23:51:27,22815897.0,CC BY
490071,oa_package/8d/15/PMC3398889.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41105,PMC3398889,2018-03-29 23:51:27,22815931.0,CC BY
490072,oa_package/21/a2/PMC3398890.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41216,PMC3398890,2018-03-14 13:33:44,22815974.0,CC BY
490073,oa_package/f3/ec/PMC3398891.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41229,PMC3398891,2018-03-16 13:51:20,22815977.0,CC BY
490074,oa_package/8a/6e/PMC3398892.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41145,PMC3398892,2018-03-16 13:50:57,22815944.0,CC BY
490082,oa_package/c7/85/PMC3398900.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41308,PMC3398900,2018-03-29 23:51:44,22815991.0,CC BY
490083,oa_package/25/eb/PMC3398901.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41189,PMC3398901,2018-03-29 23:51:40,22815964.0,CC BY
490084,oa_package/a7/88/PMC3398902.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41220,PMC3398902,2018-03-29 23:51:45,22815975.0,CC BY
490088,oa_package/83/b5/PMC3398906.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41276,PMC3398906,2018-03-29 23:51:49,22815986.0,CC BY
490105,oa_package/b9/56/PMC3398923.tar.gz,PLoS One. 2012 Jul 17; 7(7):e39949,PMC3398923,2018-03-16 13:52:30,22866174.0,CC BY
490108,oa_package/0e/ee/PMC3398926.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41133,PMC3398926,2018-03-29 23:52:03,22815941.0,CC BY
490109,oa_package/e1/be/PMC3398927.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41120,PMC3398927,2018-03-16 13:53:00,22815935.0,CC BY
490112,oa_package/fd/c8/PMC3398930.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41169,PMC3398930,2018-03-16 13:53:02,22815957.0,CC BY
490113,oa_package/a6/a5/PMC3398931.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41110,PMC3398931,2018-03-16 13:53:00,22815932.0,CC BY
490118,oa_package/da/c2/PMC3398936.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41131,PMC3398936,2018-03-29 23:52:29,22815939.0,CC BY
490121,oa_package/c9/3d/PMC3398939.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41132,PMC3398939,2018-03-16 13:53:56,22815940.0,CC BY
490124,oa_package/24/0c/PMC3398942.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41234,PMC3398942,2018-03-16 13:54:00,22815978.0,CC BY
490133,oa_package/7c/33/PMC3398951.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41226,PMC3398951,2018-03-16 13:54:52,22815976.0,CC BY
490134,oa_package/3b/ba/PMC3398952.tar.gz,PLoS One. 2012 Jul 17; 7(7):e41172,PMC3398952,2018-03-29 23:52:58,22815958.0,CC BY
490142,oa_package/e5/47/PMC3398960.tar.gz,PLoS Med. 2012 Jul 17; 9(7):e1001268,PMC3398960,2017-06-30 22:47:50,22815656.0,CC BY
490147,oa_package/7a/7a/PMC3398965.tar.gz,PLoS Med. 2012 Jul 17; 9(7):e1001240,PMC3398965,2017-07-03 11:41:31,22815652.0,CC BY
490148,oa_package/89/62/PMC3398966.tar.gz,PLoS Med. 2012 Jul 17; 9(7):e1001265,PMC3398966,2017-07-03 11:42:01,22815653.0,CC BY
490150,oa_package/4f/38/PMC3398968.tar.gz,PLoS Med. 2012 Jul 17; 9(7):e1001266,PMC3398968,2017-07-03 11:41:50,22815654.0,CC BY
490151,oa_package/47/44/PMC3398969.tar.gz,PLoS One. 2012 Jul 17; 7(7):e38755,PMC3398969,2018-03-29 23:53:08,22866173.0,CC BY
490159,oa_package/7d/17/PMC3398977.tar.gz,PLoS One. 2012 Jul 12; 7(7):e40695,PMC3398977,2018-03-29 23:53:12,22866179.0,CC BY
490170,oa_package/65/95/PMC3399070.tar.gz,Mol Imaging Biol. 2012 Aug 13; 14(4):420-430,PMC3399070,2013-03-28 10:30:45,21993834.0,NO-CC CODE
490172,oa_package/02/81/PMC3399072.tar.gz,Biol Trace Elem Res. 2012 Sep 3; 148(3):392-395,PMC3399072,2013-01-16 14:04:31,22476950.0,NO-CC CODE
490176,oa_package/41/aa/PMC3399076.tar.gz,J Hepatobiliary Pancreat Sci. 2012 Jul 8; 19(4):458-464,PMC3399076,2013-03-28 10:30:46,21983892.0,NO-CC CODE
490177,oa_package/d5/93/PMC3399077.tar.gz,J Gastrointest Surg. 2012 Aug 19; 16(8):1487-1492,PMC3399077,2013-03-28 10:30:46,22711213.0,NO-CC CODE
490179,oa_package/c7/99/PMC3399079.tar.gz,Ecotoxicology. 2012 Aug 9; 21(6):1661-1668,PMC3399079,2013-03-28 10:30:46,22684730.0,NO-CC CODE
490180,oa_package/1b/6f/PMC3399080.tar.gz,Pharm Res. 2012 Aug 10; 29(8):2276-2293,PMC3399080,2014-10-27 13:50:49,22572797.0,NO-CC CODE
490181,oa_package/19/cb/PMC3399081.tar.gz,Pharm Res. 2012 Aug 7; 29(8):2104-2114,PMC3399081,2014-10-27 13:50:49,22485010.0,NO-CC CODE
490183,oa_package/4d/90/PMC3399083.tar.gz,Pharm Res. 2012 Aug 4; 29(8):2189-2201,PMC3399083,2014-10-27 13:50:49,22477073.0,NO-CC CODE
490192,oa_package/ae/c9/PMC3399096.tar.gz,Pharm Res. 2012 Aug 31; 29(8):2202-2212,PMC3399096,2013-03-28 10:30:46,22467219.0,NO-CC CODE
490312,oa_package/7f/83/PMC3399316.tar.gz,Int J Biol Sci. 2012 Jul 7; 8(7):935-944,PMC3399316,2013-01-16 11:16:07,22811615.0,CC BY-NC-ND
490313,oa_package/1f/23/PMC3399317.tar.gz,Int J Biol Sci. 2012 Jul 10; 8(7):945-952,PMC3399317,2013-01-16 11:16:07,22811616.0,CC BY-NC-ND
490314,oa_package/20/95/PMC3399318.tar.gz,Int J Biol Sci. 2012 Jul 12; 8(7):953-963,PMC3399318,2013-01-16 11:16:07,22811617.0,CC BY-NC-ND
490315,oa_package/d9/1f/PMC3399319.tar.gz,Int J Biol Sci. 2012 Jul 12; 8(7):964-978,PMC3399319,2013-01-16 11:16:07,22811618.0,CC BY-NC-ND
490319,oa_package/67/34/PMC3399338.tar.gz,Neural Plast. 2012 Jul 8; 2012:710943,PMC3399338,2017-06-27 12:01:28,22830052.0,CC BY
490374,oa_package/d5/3f/PMC3399393.tar.gz,Exp Diabetes Res. 2012 Jul 9; 2012:271028,PMC3399393,2017-05-31 12:27:05,22829804.0,CC BY
490381,oa_package/4a/07/PMC3399403.tar.gz,Clin Dev Immunol. 2012 Jul 9; 2012:273291,PMC3399403,2017-05-09 12:14:24,22829849.0,CC BY
490400,oa_package/73/09/PMC3399449.tar.gz,Mediators Inflamm. 2012 Jul 5; 2012:628754,PMC3399449,2017-06-26 18:11:50,22829716.0,CC BY
490408,oa_package/7a/43/PMC3399473.tar.gz,Neural Plast. 2012 Jul 5; 2012:405926,PMC3399473,2017-06-27 12:01:33,22830051.0,CC BY
490425,oa_package/68/70/PMC3399532.tar.gz,Prion. 2012 Jul 1; 6(3):309-316,PMC3399532,2013-01-16 11:16:07,22561161.0,CC BY-NC
490426,oa_package/f5/a1/PMC3399537.tar.gz,Prion. 2012 Jul 1; 6(3):261-275,PMC3399537,2012-08-17 18:07:37,22437736.0,CC BY-NC
490427,oa_package/71/5f/PMC3399541.tar.gz,Prion. 2012 Jul 1; 6(3):252-255,PMC3399541,2013-01-16 11:16:07,22561163.0,CC BY-NC
490444,oa_package/f1/8c/PMC3399700.tar.gz,Mol Plant. 2012 Jul 19; 5(4):799-816,PMC3399700,2013-01-16 11:16:07,22199239.0,CC BY-NC
490445,oa_package/8c/d4/PMC3399707.tar.gz,Organogenesis. 2012 Jan 1; 8(1):22-27,PMC3399707,2012-10-23 11:40:59,22652907.0,CC BY-NC
490448,oa_package/6a/b0/PMC3399742.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41297,PMC3399742,2018-03-29 23:53:18,22815989.0,CC BY
490450,oa_package/3c/ff/PMC3399778.tar.gz,Pain. 2012 Aug; 153(8):1763-1768,PMC3399778,2016-03-03 09:23:35,22704856.0,CC BY
490452,oa_package/1a/48/PMC3399787.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41083,PMC3399787,2018-03-16 13:55:38,22815925.0,CC0
490453,oa_package/a6/41/PMC3399788.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41039,PMC3399788,2018-03-16 13:55:45,22815903.0,CC BY
490454,oa_package/82/95/PMC3399789.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41140,PMC3399789,2018-03-16 13:55:47,22815943.0,CC BY
490455,oa_package/94/e1/PMC3399790.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41152,PMC3399790,2018-03-29 23:53:19,22815947.0,CC BY
490456,oa_package/96/ca/PMC3399791.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41124,PMC3399791,2018-03-29 23:53:19,22815936.0,CC BY
490457,oa_package/6e/3b/PMC3399792.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41071,PMC3399792,2018-03-29 23:53:24,22815919.0,CC BY
490459,oa_package/40/3d/PMC3399794.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41118,PMC3399794,2018-03-16 13:56:23,22815934.0,CC BY
490460,oa_package/2b/3d/PMC3399795.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41158,PMC3399795,2018-03-16 13:56:11,22815952.0,CC BY
490461,oa_package/87/85/PMC3399796.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41007,PMC3399796,2018-03-16 13:56:08,22815895.0,CC BY
490462,oa_package/9e/f9/PMC3399797.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41257,PMC3399797,2018-03-29 23:57:33,22815982.0,CC BY
490463,oa_package/d6/98/PMC3399798.tar.gz,PLoS One. 2012 Jul 18; 7(7):e40966,PMC3399798,2018-03-16 13:56:15,22815879.0,CC BY
490464,oa_package/d7/d0/PMC3399799.tar.gz,PLoS One. 2012 Jul 18; 7(7):e40932,PMC3399799,2018-03-29 23:53:26,22815872.0,CC BY
490465,oa_package/b6/96/PMC3399800.tar.gz,PLoS One. 2012 Jul 18; 7(7):e40955,PMC3399800,2018-03-16 13:56:47,22815877.0,CC BY
490466,oa_package/91/14/PMC3399801.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41037,PMC3399801,2018-03-30 00:18:55,22815902.0,CC BY
490467,oa_package/24/2f/PMC3399802.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41006,PMC3399802,2018-03-30 00:18:57,22815894.0,CC BY
490468,oa_package/15/6c/PMC3399803.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41155,PMC3399803,2018-03-29 23:53:26,22815950.0,CC BY
490469,oa_package/05/21/PMC3399804.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41128,PMC3399804,2018-03-29 23:53:29,22815938.0,CC BY
490470,oa_package/94/86/PMC3399805.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41148,PMC3399805,2018-03-29 23:53:30,22815946.0,CC BY
490471,oa_package/c8/83/PMC3399806.tar.gz,PLoS One. 2012 Jul 18; 7(7):e40970,PMC3399806,2018-03-16 13:57:19,22815882.0,CC BY
490472,oa_package/ca/f3/PMC3399807.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41147,PMC3399807,2018-03-29 23:53:36,22815945.0,CC BY
490474,oa_package/07/90/PMC3399809.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41153,PMC3399809,2018-03-29 23:53:43,22815948.0,CC BY
490476,oa_package/d8/78/PMC3399811.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41082,PMC3399811,2018-03-29 23:53:46,22815924.0,CC BY
490477,oa_package/61/15/PMC3399812.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41125,PMC3399812,2018-03-29 23:53:58,22815937.0,CC BY
490478,oa_package/6a/ee/PMC3399813.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41162,PMC3399813,2018-03-16 13:57:33,22815955.0,CC BY
490479,oa_package/e8/88/PMC3399814.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41044,PMC3399814,2018-03-29 23:53:53,22815905.0,CC BY
490480,oa_package/04/80/PMC3399815.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41271,PMC3399815,2018-03-29 23:53:46,22815984.0,CC BY
490481,oa_package/5c/7c/PMC3399816.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41075,PMC3399816,2018-03-29 23:53:59,22815921.0,CC BY
490482,oa_package/fc/9a/PMC3399817.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41343,PMC3399817,2018-03-29 23:54:00,22815993.0,CC BY
490483,oa_package/6c/6e/PMC3399818.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41213,PMC3399818,2018-03-29 23:54:03,22815973.0,CC BY
490484,oa_package/7f/df/PMC3399819.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41179,PMC3399819,2018-03-16 13:58:04,22815959.0,CC BY
490485,oa_package/ec/d2/PMC3399820.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41291,PMC3399820,2018-03-16 13:58:07,22815988.0,CC BY
490486,oa_package/ab/b6/PMC3399821.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41382,PMC3399821,2018-03-29 23:54:04,22815996.0,CC BY
490487,oa_package/c8/e4/PMC3399822.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41159,PMC3399822,2018-03-29 23:54:10,22815953.0,CC BY
490489,oa_package/4f/35/PMC3399824.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41184,PMC3399824,2018-03-29 23:56:28,22815962.0,CC BY
490490,oa_package/7d/db/PMC3399825.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41285,PMC3399825,2018-03-16 13:58:42,22815987.0,CC BY
490491,oa_package/c9/d6/PMC3399826.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41199,PMC3399826,2018-03-29 23:54:13,22815970.0,CC BY
490493,oa_package/51/f4/PMC3399828.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41180,PMC3399828,2018-03-29 23:54:15,22815960.0,CC BY
490494,oa_package/02/b7/PMC3399829.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41190,PMC3399829,2018-03-29 23:54:17,22815965.0,CC BY
490498,oa_package/79/4e/PMC3399833.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41185,PMC3399833,2018-03-16 13:59:13,22815963.0,CC BY
490503,oa_package/2c/34/PMC3399838.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41336,PMC3399838,2018-03-29 23:54:25,22815992.0,CC BY
490504,oa_package/21/2f/PMC3399839.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41267,PMC3399839,2018-03-29 23:54:27,22815983.0,CC BY
490506,oa_package/4c/9f/PMC3399841.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41352,PMC3399841,2018-03-29 23:54:30,22815994.0,CC BY
490507,oa_package/4e/4d/PMC3399842.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41248,PMC3399842,2018-03-29 23:54:34,22815980.0,CC BY
490511,oa_package/fe/43/PMC3399846.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41195,PMC3399846,2018-03-29 23:54:41,22815968.0,CC BY
490514,oa_package/0d/76/PMC3399849.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41394,PMC3399849,2018-03-14 13:42:51,22815997.0,CC BY
490516,oa_package/c2/a1/PMC3399851.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41197,PMC3399851,2018-03-29 23:54:48,22815969.0,CC BY
490519,oa_package/17/67/PMC3399854.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41252,PMC3399854,2018-03-29 23:55:03,22815981.0,CC BY
490524,oa_package/e9/e8/PMC3399859.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41164,PMC3399859,2018-03-29 23:55:11,22815956.0,CC BY
490530,oa_package/44/b4/PMC3399865.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41274,PMC3399865,2018-03-16 14:02:05,22815985.0,CC BY
490532,oa_package/71/c2/PMC3399867.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41353,PMC3399867,2018-03-29 23:55:24,22815995.0,CC BY
490534,oa_package/e4/8c/PMC3399869.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41305,PMC3399869,2018-03-29 23:55:29,22815990.0,CC0
490536,oa_package/e5/34/PMC3399871.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41194,PMC3399871,2018-03-16 14:02:38,22815967.0,CC BY
490538,oa_package/f2/39/PMC3399873.tar.gz,PLoS One. 2012 Jul 18; 7(7):e41193,PMC3399873,2018-03-29 23:55:34,22815966.0,CC BY
490566,oa_package/98/94/PMC3399940.tar.gz,J Bone Miner Res. 2012 Aug 16; 27(8):1735-1745,PMC3399940,2013-03-24 07:07:47,22508542.0,CC BY
490568,oa_package/06/9c/PMC3399983.tar.gz,Obesity (Silver Spring). 2012 Aug 22; 20(8):1726-1731,PMC3399983,2016-02-27 19:57:30,22436842.0,NO-CC CODE
490570,oa_package/de/de/PMC3400027.tar.gz,Ann Nucl Med. 2012 Jul 2; 26(6):501-507,PMC3400027,2013-03-28 10:30:55,22549847.0,NO-CC CODE
490571,oa_package/2a/7c/PMC3400028.tar.gz,Health Care Anal. 2012 Sep 14; 20(3):213-230,PMC3400028,2012-07-25 20:21:17,21755291.0,NO-CC CODE
490573,oa_package/a1/8d/PMC3400030.tar.gz,Health Care Anal. 2012 Sep 2; 20(3):250-267,PMC3400030,2014-02-18 08:41:33,21809142.0,NO-CC CODE
